깐		① (가늠)juĝo. ② (짚이는 바, 생각) rememoro, konjekto. 제～에는 laŭ mia juĝo (konjekto, opinio).
깐깐하다		(성질이-)   ① (고집)obstina. ② (까다로운)elektema. ③ (엄한) rigora, serioza. ④ (끈질긴) persista. ⑤ (세심한)detalema.
깔깔한		①malglata. ②maldelikata. ③kruda.
깔끔한		①purema. ～ 사람 puremulo. ②ordema.
깔다		sterni. ☞ etendi.
깔딱거리다		①glutedadi. ② (숨을-)spiretadi.
깔때기		①funelo. ～로 따르다 funeli. ～모양의 funelforma. ～모양의 확성기 ㉠funelforma laŭtparolilo. ㉡funelo. ②<해부>infundiblo.
깔보다		①malestimi. ②malrespekti. ③rigardi iun de alte.
깔아놓다		sin sterni, sterniĝi. ～놓은 것 (물건) sternaĵo.
깔쭉톱니바퀴		(한 쪽으로만 돌게 만든-)   <기계> klikrado.
깜깜한		① (어두운)mallumega. ② (무식한) nenionscia, malklera.
깜박		(깜빡)하다   ① (촛불이-)flagreti. ② (눈을-)palpebrui, okulumi. ③ (잠시 잊다) forgeseti, momemte forgesi. (부주의하게)   senatente. ～ 잊다 forgesi senatente.
깜박이다		(등불․생기․희망이-)   flagreti.
깜부기병		(-病)   ①<농업>smuto. ②<식물> karbunklo.
깜빡거리다		①tremeti. ② (별․보석․불꽃 등이-)trembrili.
깜작도요류		(類)   <조류> falaropo.
깜직하다		①esti tre sagaca por la aĝo. ②esti frumatura.
깜짝		(놀람)kun   surprizo. ～ 놀라게 하는 konsterna. ～ 놀라게 하다 ㉠konsterni. ㉡ŝoki. ～ 놀라다 konsterniĝi. ～ 놀람 konsterno, konsterniĝo. 아이고, ～이야! kia surprizo!
깜찍스러운		짓 koboldaĵo.
깝죽거리다		①frivole agi. ②malserioze konduti.
깝짝거리다		→ 깝죽거리다.
깡그리		① (en)tute. ②ĉiom. ③perfekte. ～ 잊어버리다 tute forgesi.
깡그리다		①kompletigi. ②fini. ③plenumi.
깡마른		malgrasa.
깡충거리며		뛰다 kaprioli.
깡충거림		kapriolo.
깡충깡충		뛰다 ①salteti. ② (한 쪽 다리로-)hopi. ③ (말이 사방으로-)karakoli. ④danceti.
깡통		①malplena ladskatolo. ②<비유> (무식자)malklerulo. 이런 ～이 다 있나! Kia malklerulo vi estas!
깡패		①huligano. ②kanajlo. ③stratulaĉo. ～두목 arkifripono, protokanajlo*.
깨		① (참깨)sezamo. ② (들깨)sovaĝa sezamo.
깨갱거리다		(강아지가-)   bojeti.
깨끗하게		하다 ①purigi. 삶아서 ～ bolpurigi. (무엇을)제거하여 ～ elpurigi. ②<비유>lavi. ③salubrigi.
깨끗한		① (청결)pura. ② (빛나게 )brilpura. ③ (결백)senkulpa, senmakula. ④ (순결한) ĉasta, sendifekta. ⑤neta. ⑥ (맑은)klara. ⑦<유태교> (식기․음식 따위가-) koŝera. ⑧ (공정한)justa, honesta, nobla. 깨끗해지다 puriĝi. (물을 뿜어) 깨끗이 하다forŝprucigi.
깨나다		① (의식이-)vekiĝi, rekonsciiĝi, ② (미몽에서)seniluziiĝi. ③ (술에서)sobriĝi, malebriiĝi. ④ (소생하다)reviviĝi, refreŝiĝi.
깨나른한		①malvigla. ②inerta. ③malenergia.
깨다1		→ 깨뜨리다.
깨다2		→ 부화 (孵化)하다.
깨다3		① (잠․꿈에서-)vekiĝi. ② (술에서-)sobriĝi, malebriiĝi. ③ (개화)kleriĝi, civiliziĝi
깨닫다		① (이해)kompreni. ② (지각) percepti. ③ (자각)konscii. ④lerni. ⑤ (ek)vidi. ⑥ (느끼다)senti. 깨달음 kompreno.
깨달은		이 (사람) filozofo.
깨뜨리다		① (물건)rompi, frakasi, (dis)pecigi. ② (조약․약속 따위를-)rompi, malobservi. ③ (…의 계속성을-)rompi. 침묵을 (균형․단조로움․평화를) ～ rompi la silenton (ekvilibron, monotonecon, pacon). ④ (일을 망치다)fuŝi, malordigi.
깨물다		① (물다)mordi. ② (씹다) maĉi. 깨물어서 잘라낸 조각 enbuŝaĵo.
깨새		paruo. ～과 (科) paruedoj.
깨소금		miksaĵo de sezam-pulvoro kaj salo.
깨알		grajno de sezamo.
깨어나게		하다 (실신한 사람을-) ①veki. ②malsvenigi.
깨어나다		vekiĝi.
깨어남		veko, vekiĝo.
깨어있는		①maldormema. ②viglema. ③gardema. ～ 상태 vekiteco.
깨어있다		①maldormi. ②vigli.
깨어지기		쉬운 ①rompiĝema. ②tuŝotima. ③<시문>fragila.
깨어진		rompita.
깨우는		veka.
깨우다		(사람을 잠에서-)   veki. 누구를 잠에서 ～ veki iun el dormo.
깨작거리며		먹다 (음식을-) manĝeti.
깨죽거리다		① (불평)grumbli. ② (음식) mal- ŝate (malvolonte) maĉadi.
깨지는		(쉽게-)   rompebla.
깨지다		①rompiĝi, frakasiĝi, dispeciĝi. ② (일이-)vaniĝi, forŝaŭmiĝi, nuliĝi, malsukcesiĝi.
깨지지		않는 ①nerompiĝema. ②nerompebla. ③<비유>fortika.
깨치다		① (해득)kompreni. ②mastri. ③ellerni. 한문 (漢文)을 ～ ellerni ĉinajn ideogramojn.
깩소리		못하다 ②ne povi protesti. ②ne eldiri eĉ unu plend-vorton.
깻묵		sezam-feĉo.
깻잎		sezam-folio.
깽깽울다		(개가-) jelpi.
꺼내다		①elpreni. ② (밀어서-) elŝovi. ③eltiri. ④ (이야기를-) ekdiri, komenci rakonti. ④elligi. 파서 ～ elfosi.
꺼리다		①eviti. ②malŝati.
꺼리지		않고 <부사> spite.
꺼림칙하다		①senti malkomforta. ②pezigi (maltrankvilgi) koron.
꺼매지다		nigriĝi, fariĝi nigra.
꺼멓다		esti nigr (eg)a (karbonigra).
꺼벙하다		esti korpe granda sed mense nematura.
꺼져!		①for! ☞ la diablo prenu!, lasu min trankvila pri …!, pereu! ②<감탄사> eks!
꺼지다1		① (부푼 것이-)malŝveli. ② (들어가다)kaviĝi, sinki, malleviĝi. 땅이 갑짜기 꺼졌다 la grundo subite kaviĝis (sinkis).
꺼지다2		① (불이-)estingiĝi. 꺼지지 않는 neestingebla. ② (분이 가라앉다)kvietiĝi, paciĝi. ③ (사라지다)malaperi, foriri, forkuri. ④ (거품이-)krevi. 거품이 꺼졌다 la veziko krevis.
꺼칠하다		→ 거칠하다.
꺼풀		→ 까풀.
꺽쇠		①krampo. ☞ hoko. ～로 고정시키다 krampi. ② (재목을 고정시키는-)varleto, tenpeco, knapo. 문빗장의 기억 자 (字) ～ klinko.
꺽지다		esti korpulenta (solida, firma).
꺾꽂이		①markotado. ②stikado. ～용 (用) 나뭇가지 markoto. ～하다 ㉠markoti. ㉡stiki. ～ (하는 나무)가지 stikaĵo.
꺾다		① (꽃․나무를)pluki, deŝiri, derompi. ② (접다)faldi. ③ (방향을-)turni. ④ (기운)malkuraĝigi.⑤<비유> (고집․교만을-)rompi. ⑥fleksi.
꺾이다		subfali.
꺾이지		않다 <물리> rezisti.
껄껄대고		웃다 <비유> ridkluki, klukridi.
껄껄한		①malglata. ②maldelikata. ③kruda. ④<시학>aspra.
껄렁이		sentaŭgulo.
껄렁한		esti senvalora (sentaŭga)
껌		①maĉgumo. ②ĉiklaĵo.
껌껌하다		esti malluna (malhela).
껍데기		(조개․굴 따위의-)   valvo.
껍신거리다		agi frivole.
껍죽거리다		→ 껍신거리다
껍질		①ŝelo. ～ 속에 (있는 채로) enŝele. ～을 깨고 나오다 elŝeliĝi. ～을 벗기고 꺼내다 elŝeligi. ～을 벗기다 senŝeligi. ～을 벗다 senŝeliĝi. ～이 있는 ŝelhava. 호도 (견과) ～ nuksa ŝelo. ② (딱딱한-)krusto. ③ (식물․짐승의) haŭto. ～을 벗기다 sen- haŭtigi. ④ (종자․과일)perikarpo, semujo.
껏		① (있는 대로 다)laŭeble, laŭ ies eblo, kiel eble plej. 힘～ per tuta forto. ② (까지)ĝis. 여태～ ĝis nun.
껑충!		<감탄사> hop! ～ 뛰어가다 salti.
께적거리다		①fari (agi) indiferente. ②manĝi sen apetito.
껴안다		①ĉirkaŭpreni. ②brakumi. ③stringi.
껴입다		vestiĝi duoble; vestiĝi sur alia vesto.
꼬까물떼새		<조류> strepsilo*.
꼬까오랑캐꽃		①violego. ②trikoloreto.
꼬까옷		festoparada infanvesto.
꼬까제비꽃		①penseo. ②trikoloreto.
꼬꼬하고		울다 (암탉이-) kluki.
꼬꾸라지다		① (넘어지다)fali. ② (죽다)morti.
꼬끼요		kokeriko.
꼬냑		konjako.
꼬다		①tordi. ② (함께-)kuntordi. 실을 ～ tordi fadenojn. ③ĉirkaŭplekti. 꼬기 tord (ad)o.
꼬드기다		① (연줄을 당겨-)tiradi (la kajtŝnuron). ② (부추기다) instigi. ③agiti. ④inciti.
꼬들꼬들하다		→ 고들고들하다.
꼬락서니		→ “꼴3”의 속어. 꼬락서니 좀 봐라! kiel malpura vi estas!! 그 꼬락서니가 뭐냐! kiel terura estas via aspekto!
꼬랑지		vosto. ☞ 꼬리.
꼬르륵		① (배 속에서 나는 소리) plaŭdeto. ②glu-glu-glu.
꼬리		①<해부>vosto. ～가 있는 vostohava ～로 나뭇가지를 휘감는) volvovosta. ～를 흔들다 vostumi. ～없는 senvosta. 칼의 ～ vosto de tranĉilo. 포가 (砲架)의 ～ (땅에 닿는 부분) afustovosto. ② (혜성․행성 따위의-)trenaĵo. 풍향기 (風向旗)의 ～ 부분 vosto de ventflago. 혜성의 ～ la trenaĵo (la vosto) de kometo. ③<비유>finaĵo. ～를 물고 ㉠unu post la alia. ㉡sinsekve.
꼬리고사리		<식물> asplenio.
꼬리말		vostvorto. ※연극에서 다음 출연자의 등장을 알리는-.
꼬리지느러미		vostnaĝilo.
꼬리치다		①vostumi. ①svingi voston. ③ (유혹)delogi, tenti.
꼬리표		①etikedo, etiketo. ～를 붙이다 etiketi. ②karteto. ③surskribeto. ④ (화물에 붙이는-)kontramarko.
꼬리풀		<식물> veroniko.
꼬마		① (아이)infano, knab (in)o. ② (난장이)nano, homunkulo. ～녀석 bubo. ～들의 장난 bubaĵo.
꼬마도요		①marĉa skolopo. ②galinago.
꼬무락거리다		①movi malrapide (malvigle). ②malrapidi. ③malvigli.
꼬박		→ 꼬박이.
꼬박꼬박		① (순종하는 모양)humile obei; obeeme. ② (차례를 거르지 않는 모양)kontinue, senĉese, nepre.
꼬박이		① (계속) rekte tra…. ② (하루) unu plenan (tutan) tagon.
꼬부라뜨리다		①kurbigi. ②fleksi.
꼬부라지다		①kurbiĝi. ②fleksiĝi. ③ (마음씨가-)esti malrekta (neobeema, perversa, kontraŭstarema).
꼬부리다		→ 꼬부라뜨리다.
꼬불꼬불한		①spirala. ② (mult)kurba. ③zigzaga. ④<비유> serpenta.
꼬아		잇다 splisi. 꼬아 이은 자리 (매듭) splisaĵo.
꼬이다		①tordiĝi. 뱀처럼 비비 ～ tordiĝi kiel serpento. ② (엉키다) implikiĝi.
꼬인		①torda. ②malrekta.
꼬임		tord (ad)o.
꼬장꼬장한		① (노인이-)sana kaj fortika. ② (물건이-)maldika kaj rekta. ③ (성미가-) rekta kaj obstina.
꼬집기		pinĉ (ad)o.
꼬집다		①pinĉi. ② (꼬집어 말하다) sarkasme diri.
꼬집힌		자국 pinĉmarko.
꼬챙이		trapikilo. ～에 꿰다 trapiki.
꼬치		trapikilo. ※고기 굽는 쇠-.
꼬치꼬치		마른 oste malgrasa. 캐묻다 demandi ĝisfunde (scivoleme, sciavide).
꼬투리		① (콩 따위의-)legumeno, guŝo. ②<식물>glumo. ③<식물>kapsulo. ④koso. ⑤<비유> prajmo (fadeno) de parolo. ～잡다 kapti la prajmon (fadenon) de ies parolo.
꼭		① (반드시)nepre. ② (정확히) ĝuste, ekzakte, precize. ③ (단단히)firme, streĉe, preme. ④ (빠듯이)malvaste. ～ 끼는 모자 malvasta ĉapelo. 들어맞다 (도형이-) <수학, 기하> ①koincidi. ②kongrui. 들어찬 kompakta. 발생하는 fatala.
꼭꼭		① (어김없이)nepre, ekzakte, akurate. ② (바싹)firme, strikte, malvaste, streĉite.
꼭대기		①supro. ②<비유>verto, kulmino. ③ (뾰족한-)pinto. ～에 supre. ～의 kulmina. (용마루․첨탑의)～장식 finialo*. 가장 ～의plejsupra. 산 (山)의 ～ pinto de monto. 탑 ～에 supre de la turo. ☞ 정상 (頂上).
꼭두각시		①pupo, gantpupo. ②marioneto. ～놀음 pupteatraĵo.
꼭두새벽		(frua)   tagiĝo. ～부터 de la frua tagiĝo (mateno).
꼭두서니		rubio. ～과 rubiacoj.
꼭뒤		①okcipito. ②postkranio.
꼭뒤누르다		① (sub)premi. ②opresi.
꼭맞게		trafe.
꼭지1		(수도․가스 따위의-)   krano.
꼭지2		①trunketo. ②tigo
꼰질꼰질한		①troelektema. ②trodetalema. ③tropedanta.
꼲다		①taksi (klerecon). ②doni poentojn.
꼴1		<접미> po. 그것은 한 개에 천 원～이다 ĝi estas po mil ŭonoj por unu.
꼴2		① (먹이)furaĝo. ② (건초)fojno. ～을 베다 furaĝi. ～시렁 rako de furaĝo.
꼴3		① (모양)formo, figuro. ② (외양) aspekto, ŝajno. ~에, 그 ~을 가지고! kun tia fiaspekto! ③ (상태)stato, situacio. ④ (광경) spektaklo, vidaĵo.
꼴값		→ '얼굴값'의 속된 말. ~하다 agi konforme al beleco (bela vizaĝo).
꼴깍꼴깍		gluglete gluglete.
꼴뚜기		<동물> polpeto.
꼴리다		① (성기가-)erektiĝi. ② (배알이-)koleri, agaci, naŭzi.
꼴불견		①malbelo. ②malnoblo. ③aĉa aspekto.
꼴사나운		①malbela. ②naŭza. ③abomeninda.
꼴을		이루다 formi.
꼴찌		①lasta homo (pozicio). ②la plej malsupera rango (grado). ③malsupro.
꼼꼼하게		zorg (em)e. ～ 오자 (誤字)를 교정하다 zorg (em)e korekti la preserarojn.
꼼꼼한		①zorg (em)a. ②atent (em)a. ③singard (em)a. ④ (알뜰한)ŝparema. ⑤elektema.
꼼수		triviala rimedo.
꼼지락거리다		sinmovi malvigle (malrapide).
꼼짝		(달싹)못하다   ①ne esti sinmovebla (moviĝebla). ② (진퇴양난) esti en dilemo. ③ (기를 못 펴다) esti timigita (senkuraĝigita). 꼼짝 못하게 하다 ① (공포 따위로) fascini. ②<비유>alnajli. ③<비유> (서양장기에서-)najli. 않고 ①senmove. ②movante neniom. ③ (시선․방향 따위를-) sendeturne.
꼼짝거리다		malrapide sinmoveti.
꼼짝없이		① (불가피)neeviteble. ② (할 수 없이)senpove. ③sen elirejo. ～ …하다 ㉠neeviteble -i. ㉡esti devigita -i.
꼼치의		일종 <어류> liparido*.
꼼틀하다		①moviĝeti. ②tordiĝi.
꼽다		→ 손꼽다.
꼽추		ĝibulo. ～의 ĝiba, ĝibhava.
꼿꼿하게		rekte. ～ 앉아있다 (서있다) rekte sidi (stari).
꼿꼿한		<비유> rigida.
꽁꽁		①malmole. ②firme. ③ (얼음이-)dike. 땅이 ～ 얼었다 la tero malmole (dike) frostis.
꽁무니		①malsupra fino de spino. ②kokso. ～빼다 ㉠eskapi. ㉡forkuri. ㉢eviti. 뼈 <해부> kokcigo.
꽁보리밥		hordeaĵo.
꽁수		→ '요행수'의 전라도 방언.
꽁지		→ 꼬리.
꽁지벌레		larvo.
꽁지별		<천문> kometo.
꽁초		cigaredstumpo.
꽁치		<어류> sairo*.
꽁하다		① (esti) pruda. ② (esti) introvertita.
꽂다		①enmeti. ②enpuŝi. ③enŝovi. ④eningigi. ⑤almeti. ⑥planti.
꽂을대		①skovelo. ②ŝargostango.
꽃[花]		floro. ～피다 flori. 가운데 ～이 먼저 피는 centrifuga. 바깥쪽의 ～이 먼저 피는 centripeta. ～으로 장식하다 florumi. ～의 신 (神) <신화> Flora. ～의 자성 (雌性)기관 gineceo. ～이 가득한 florplena. 죽지 않는 ～ <그리스신화> asfodelo.
꽃가루		florpolvo.
꽃고비과		(科)   polemoniacoj.
꽃고비속		(屬)의   식물 polemonio.
꽃골풀		<식물> butomo.
꽃꼭지		<식물> pedunklo.
꽃꽂이		floraranĝo.
꽃꿀		flormielo.
꽃놀이		①pikniko inter floroj. ②interflora pikniko.
꽃눈		florburĝono.
꽃다발		bukedo.
꽃다지		<식물> drabo.
꽃돗자리		mato (tapiŝo) de floraj desegnoj.
꽃동산		florĝardeno.
꽃등		(-燈)   flordesegna lampiono.
꽃망울		→ 꽃눈.
꽃매듭		(리본의-)   kokardo.
꽃묘판		florbedo.
꽃무늬		①flora desegno. ②floraĵo.
꽃무우		matiolo, levkojo.
꽃무지		<동물> cetonio.
꽃바지		<식물> butomo.
꽃박하		<식물> ①origano. ② (약용, 요리용)majorano.
꽃받기		receptaklo, toruso.
꽃받침		kaliko. (合生한)～의 통 tubo. ～조각 korolfolio, sepalo, petalo.
꽃밥		<식물> antero.
꽃밭		①partero. ②florkampo.
꽃벼룩과		(科)   <곤충> mordelo*.
꽃병		florvazo, florujo.
꽃봉오리		①burĝono. ②kaporo. ③botono*.
꽃부리		①korolo. ②labio.
꽃불		flamanta fajro. ～의 제조 (사용)술 pirotekniko.
꽃상추의		일종 <식물> endivio.
꽃샘		(-추위)   malvarma vetero en florsezono.
꽃송이		(malfermita)   floro.
꽃술		① (수술)stameno. ② (암술)pistilo.
꽃시계		flora horloĝo.
꽃시계덩굴		pasifloro.
꽃식물		fanerogamoj, spermatofito.
꽃양배추		①kaŭrio. ②florbrasiko.
꽃이끼		(순록이 먹는-)   kladonio.
꽃잎		①florfolio. ②petalo. ～ 아래쪽에 뾰족한 부분 ungolo. (合生한) ～의 통 tubo.
꽃자루		(작은-)   pedicelo. ～없는 sesila.
꽃장수		①floristo. ②florvendisto.
꽃전차		flordekoraciita tramo.
꽃줄		(장식)   festono. ～로 장식하다 festoni.
꽃줄기		<식물> skapo.
꽃차례		<식물> infloresko.
꽃창포		rusa irido.
꽃철		florsezono.
꽃캐비지		<식물> kaŭrio.
꽈르르		glugle.
꽈리		<식물> fizalido.
꽉		① (단단히)firme. ② (가득히) (ĝis)plene. 끼는 (옷이-) malvasta. 들어차게 하다 kompaktigi. 들어찬 것 ①kompaktaĵo. ②masivo. 쥐다 (주먹을-) kunpremi. 주먹을 ～ kunpremi pugnojn.
꽉!		kŭaks! ※두꺼비 우는 소리. 꽉! kva! kvak! ※개구리 우는 소리.
꽝		① (추첨 등의-)nulaĵo. ~이 나오다 elpreni (eltiri) nulaĵon. ② kun bruego. 문 (門)을 ～ 닫다 fermi la pordon kun bruego.
꽝꽝		울리다 (대포․천둥이-)tondri.
꽤		①tre. ②sufiĉe. ③konsiderinde. ～ 많은 돈 tre (sufiĉe) multa mono.
꽥꽥		(오리․거위가 우는 소리-)   gik-gak. ～ 울다 gaki.
꽥지르다		ekkriegi.
꽹과리		gong (et)o.
꾀		① (재치)sprito. ② (계략)artifiko. ③ (속임수)truko. ～로 이기다 superruzi.
꾀꼬리		oriolo. ～과의 새 ㉠kurkuko. ㉡silvio.
꾀다1		(모여들다)   ① (파리가-)svarmi. ②kolektiĝi. ③amasiĝi.
꾀다2		(유혹하다)   ①delogi. ②tenti. 소녀를 ～ delogi knabinon.
꾀바른		①ruza. ②sagaca. ③artifika.
꾀병		①simulado. ②ŝajniga (pretenda) malsano. ～부리는 사람 simulanto. ～부리다 ㉠simuli. ㉡ŝajnigi sin malsana.
꾀보		plensprita homo.
꾀부리다		①eviti laboron (devon, respondecon). ②artifiki.
꾀죄죄하다		①malriĉe (mizere) aspekta. ②malnobla.
꾀하다		①plani. ②provi. ③intenci. ④ (모의)komploti.
꾐		①tento. ②allogo. ～에 빠지다 fali en tenton.
꾸다		(빌리다)   prunti, pruntepreni. (꿈을-)   sonĝi.
꾸드러지다		→ 구드러지다.
꾸러기		-emulo. 잠～ dormemulo. 장난～ petolemulo.
꾸러미		①fasko. ②ligaĵo. ③pakaĵo, pako.
꾸려넣다		enpaki.
꾸르르하고		울다 (비둘기가-) ①kolombumi. ②kveri.
꾸르륵		소리나다 ①rulsoni. ② (물이-)glugli.
꾸리		①bobeno. ②spindelo.
꾸리다		① (짐을-)paki. ② (일을-) aranĝi, administri.
꾸며낸		이야기 fikcio.
꾸미기		pretendo.
꾸미는,		꾸민   ŝajniga. ～ 미소 ŝajniga rideto.
꾸미다		① (예쁘게-)plibeligi. ②<비유> (음모를-)kovi. ③ (장식을 위해-)dekoracii. ④ (장식․보강하다)garni. ⑤teksi. ※소설의 줄거리․음모 따위를-. 교활한 계획을 ～ teksi ruzan planon. ⑥ (가장하다)ŝajnigi. 곱게 ～ kolori.
